code,date,r20,short_pnl,grp
39030,2017-02-08,0.4917127071823204,0.0032727276711914085,mihatsudo
21620,2019-03-04,0.5141955835962144,-0.03238148514908793,mihatsudo
37100,2020-08-21,0.48058761804826866,-0.024502300634110474,mihatsudo
74260,2021-10-21,0.4679911699779249,-0.12958346495107856,mihatsudo
76850,2020-08-21,0.42032967032967017,-0.025875868634636933,mihatsudo
66290,2017-10-17,0.41176470588235303,0.025100919899296886,mihatsudo
70720,2023-03-01,0.4065040650406504,-0.045849622933630374,mihatsudo
27210,2017-08-18,0.4444444444444444,0.03982571694372991,mihatsudo
58450,2023-12-01,0.4050847457627118,0.08433913218145526,mihatsudo
63000,2017-02-13,0.43865030674846617,0.011581396813647168,mihatsudo
40800,2017-07-27,0.4988009592326139,0.012831963948132484,mihatsudo
50250,2023-06-13,0.5190839694656488,0.0692012614451719,mihatsudo
34790,2022-08-05,0.4888082274652148,0.01640626446129779,mihatsudo
77330,2019-01-21,0.4006211180124224,-0.011525364087819286,mihatsudo
68970,2021-01-29,0.4115107913669065,-0.0515423132108825,mihatsudo
40730,2024-01-24,0.4870775347912524,0.0023640639158240967,mihatsudo
45630,2019-02-21,0.44400785854616887,-0.20471516444603274,mihatsudo
70130,2025-06-04,0.4064065302083979,0.04349464446138601,mihatsudo
66400,2019-09-20,0.4010152284263959,-0.045239424975526715,mihatsudo
62320,2022-04-14,0.4513217279174726,-0.010648117043232576,mihatsudo
65730,2020-05-26,0.4975473020322354,-0.014020403420542326,mihatsudo
21200,2020-05-26,0.42207792207792205,0.008497614626350581,mihatsudo
77350,2023-12-01,0.4614971106034136,-0.016997750643718345,mihatsudo
34650,2020-05-26,0.4180407371483996,0.022408626625925923,mihatsudo
38560,2020-01-24,0.5049816465652859,0.0018843143841445024,mihatsudo
68360,2022-09-02,0.5012973533990661,-0.07489089792013676,mihatsudo
24370,2020-05-26,0.5100401606425702,-0.05304906758486082,mihatsudo
67190,2017-09-21,0.5097159940209268,3.228414705922812e-05,mihatsudo
65620,2023-03-27,0.5132100396301189,0.03148336640994083,mihatsudo
57570,2018-01-24,0.4204892966360856,0.009846737713856133,mihatsudo
41690,2023-03-09,0.42343268242548815,-0.05326164297176011,mihatsudo
39200,2023-04-21,0.49504950495049505,0.011085511058987812,mihatsudo
61720,2020-05-26,0.4291262135922329,0.00126985008396442,mihatsudo
71720,2018-05-25,0.48894699310672696,0.049018393406501194,mihatsudo
21910,2018-10-03,0.43430656934306566,0.14081404446908188,mihatsudo
74260,2021-10-27,0.45576131687242794,-0.016113360932846,mihatsudo
